rating,,uniqueID,drugName,condition,review,rating,date,usefulCount
9,131631,212874,Tizanidine,Cluster Headaches,"""Absolutely love this medication. I suffer from chronic migraines and daily headaches. I take 4mg of Zanaflex at breakfast, 2mg at lunch, and 4mg at bedtime. I&#039;ll take 6mg during a migraine attack and it helps tremendously with the pain, helps me sleep, and actually helps with the nausea.

Zanaflex made me very drowsy at first and still does taken at doses of 4mg. Overall, incredibly helpful drug!""",9,25-Mar-17,31
9,112179,10308,Sotalol,Atrial Fibrillation,"""Have Afib for 15 years.
Started on sotalol 3 months ago.
Feel better now but it took 2 months to get used to it. Many new side affects but then they mostly went away.
Had 3 ablations , pacemaker and paddles once.
64 years old and mostly in good shape.""",9,15-Apr-17,11
9,69634,46730,Senna Plus,"Constipation, Acute","""Excellent medicine with little or no side-effects. I use it and highly recommend it.""",9,19-Jan-14,13
9,30864,96743,Neurontin,Peripheral Neuropathy,"""Very fast acting and easy to take.  I received relief from pain by the second dose.""",9,27-Nov-09,31
9,98111,113542,Acetaminophen / butalbital / caffeine,Headache,"""Effective for migraine and tension headaches, can cause slurring of speech and over anxiety especially on maximum dose.""",9,11-Oct-17,1
9,49990,61220,Xyzal,Urticaria,"""i have had heat induced hives for about 5 months now on the face.. xyzal worked really well and i have had little to no breakouts on my face since. The only side affect i have experienced was nose bleeds.""",9,24-Feb-10,9
9,118165,146966,Alprazolam,Anxiety,"""I had Generalized Anxiety Disorder, and Xanax is the only drug I&#039;ve found that works to alleviate the symptoms. I take .25mg no more than twice a week and within 20 minutes I feel calm and relaxed. Combine it with yoga and meditation and all your worries are gone. I like to take a .25mg pill and immediately do some yoga and meditate for 20 minutes. By the time you&#039;re done meditating you&#039;ll feel great for a couple hours. It helps just knowing the pill is there if I want it. I actually find that I take it much less than twice a week, only 1 or 2 times a month if that. I have no other side effects that I notice.""",9,9-Nov-15,44
9,116834,201991,Benzoyl peroxide / clindamycin,Acne,"""Ok so I&#039;ve always had clear skin until a few weeks ago when I broke out with a large amount of red dots all along me cheeks and forehead. I was prescribed this and I&#039;ve only been using it for 1 day but my face is almost 100% better this medicine works wonders. It can be very drying to the skin so I suggest moisturizing before and then a few hours after applying I&#039;m very IMPRESSED and exited to continue using this product""",9,21-Apr-16,2
9,109288,176472,Lorazepam,Anxiety,"""After recovery from prostate cancer 8 mos. ago, I began experiencing panic attacks &amp; General Anxiety Disorder. 
I have tried 3 different therapists (psychobabblers), and 4 diff SSRI&#039;s, all to no avail. The only effective treatment that resolved my difficulties was Ativan. My prescription is 1 mg up to 3 times a day as needed. 1 mg per day works 90% of time. It&#039;s rare that I need 2, and never 3. Without it I&#039;d be looking for the highest bridge. """,9,18-Feb-13,99
9,125980,230602,Depo-Provera,Birth Control,"""I have been getting the Depo-shot since 2008 and its been great. I stopped having periods since the first dose which was a plus for me because I get really sick. I didn&#039;t gain weight. The only thing is that the shot is very painful, but I will continue to use it for as long as I can. It&#039;s very effective for birth control.""",9,19-Aug-11,1
9,62696,205962,Pristiq,Depression,"""I learned quickly that what works for one may not work for another.  I was on Wellbutrin, which worked pretty well for me, except for the ringing in my ears.  My doctor then suggested Cymbalta and I felt worse almost immediately.  We stuck with it, and even increased the dosage, but I felt like I was slipping back into darkness.  I had neither energy nor interest in anything.  I then began Pristiq: four weeks at 50 mg and now 100 mg.  I&#039;m feeling better than I have in many months.  I had a bit of nausea at the beginning and then some headaches when I first bumped up to 100 mg.  In conjunction with an effective therapist I was lucky to find, I&#039;m finally feeling (cautiously) optimistic about this thing called life.""",9,22-Jun-09,61
9,123335,50162,Gabapentin,Pain,"""Took it for Inguinal Hernia (Post-op Pain). Wow. Wow. Wow.  That&#039;s all I can say.  This medicine finally, finally let me have my life back.  Back in Oct 2014 I was diagnosed with an inguinal hernia. It really hurt, it felt like someone was always tugging at my testicle (I know, great right?) and groin pain, and I couldn&#039;t work out, and it was terrible.  Anyway, I had surgery in early Dec 2014 and I definitely felt better, but the testicle pain NEVER went away.  I went to the surgeon for 3-4 follow-ups and some days the pain was better and others worse, but it never went away.  

Long story short, Gababentin finally took away 95-99% of the pain.  I started first month on 300mg, 3x day.  Now after 2 months I&#039;m going to 600mg 3x a day.  It&#039;s not perfect, but I&#039;m getting close!""",9,21-Apr-15,79
9,13346,181655,Prozac,Anxiety and Stress,"""They bumped me up from 20mg to 40mg. I have strong depression and anxiety. But this is a great medicine for anxiety. I do not think I will need Klonopin anymore.""",9,20-Jun-13,81
9,47505,24839,Deplin,Depression,"""I have been taking Paxil/Paroxetine for approx.15 years. About 2 years ago, I mentioned to my psychiatrist that I had long been very sensitive to noise. I would get really upset (angry) by the sound of the doorbell, or even my young daughter&#039;s playfulness. My Dr. recommended Deplin as an additional &quot;medicine&quot;. After a couple of weeks of taking Deplin,,my sensitivity improved greatly. I did not feel any different, nor have any side-effects. I stopped for a couple of weeks, thinking that it didn&#039;t really do anything, and I DID notice a big difference.  Although it is expensive, I will continue to take my 15mg every day (along with my Paxil) It works!, My husband agrees! """,9,8-Aug-15,76
9,98901,23742,Hycodan,Cough,"""Twice I&#039;ve had dry coughs that weren&#039;t helped by OTC syrups. In each case it felt as though I had a bit of dust adhering to wall of my throat. I went for several days without decent sleep because of all the coughing each night. I was miserable. In both cases hydrocodone (once in pill form and once Hycodan syrup) cured the cough and I was able to get a decent nights sleep. If you ever have bronchitis that keeps you up all night coughing, don&#039;t waste time being miserable. Go to a doctor.""",9,15-Jul-08,14
9,39820,118995,Zoloft,Social Anxiety Disorde,"""Started taking Zoloft about a month ago. The doctor started me out on 50mg for 2 weeks and have been taking 100mg for the last 2 weeks. I feel like the medication is helping in social situations. I am able to join in on conversations and I don&#039;t find myself avoiding groups of people like I used to. I still get very tense and fast heartbeat though. I think I will ask the doctor to up the dosage. I haven&#039;t really noticed any side effects yet, besides lasting longer during sex, and my wife isn&#039;t complaining about that.""",9,23-Apr-10,51
9,52050,127097,Nasacort AQ,Allergic Rhinitis,"""I finally saw an ENT doctor for my &quot;sinus condition&quot; which he said was &quot;classic&quot; allergies and I should be tested, which I did, and was diagnosed with both indoor and outdoor perennial allergies.  The ENT gave me a couple nasal sprays to try and I decided on the Nasacort AQ and like it; it&#039;s effective and I don&#039;t get nose bleeds (which I did from Nasonex several years ago when it first came out and my primary care doctor suggested I try it; obviously I didn&#039;t stay with it). So now I&#039;m getting allergy shots so hopefully in a few years I won&#039;t need any of these medications.""",9,9-Dec-09,16
9,92447,11949,Trulicity,"Diabetes, Type 2","""I was having trouble keeping my blood glucose below 120-140. Now I wake up with a level between 90-100. Usually around 100-110 before meals. This medicine along with adhering to a proper diet I have achieved a satisfactory glucose level. It is a challenge to eat properly""",9,27-Feb-15,29
