Unnamed: 0,Sentence #,Word,POS,Tag
15143,686.0,Afghanistan,NNP,I-geo
15144,686.0,blew,VBD,O
15145,686.0,himself,PRP,O
15146,686.0,up,RP,O
15147,686.0,near,IN,O
15148,686.0,a,DT,O
15149,686.0,police,NN,O
15150,686.0,convoy,NN,O
15151,686.0,.,.,O
15152,687.0,Police,NNS,O
15153,687.0,officers,NNS,O
15154,687.0,in,IN,O
15155,687.0,Khost,NNP,B-geo
15156,687.0,said,VBD,O
15157,687.0,at,IN,O
15158,687.0,least,JJS,O
15159,687.0,four,CD,O
15160,687.0,civilians,NNS,O
15161,687.0,were,VBD,O
15162,687.0,killed,VBN,O
15163,687.0,and,CC,O
15164,687.0,more,JJR,O
15165,687.0,than,IN,O
15166,687.0,30,CD,O
15167,687.0,other,JJ,O
15168,687.0,people,NNS,O
15169,687.0,were,VBD,O
15170,687.0,injured,VBN,O
15171,687.0,",",",",O
15172,687.0,among,IN,O
15173,687.0,them,PRP,O
15174,687.0,Afghan,JJ,B-gpe
15175,687.0,policemen,NNS,O
15176,687.0,.,.,O
15177,688.0,Members,NNS,O
15178,688.0,of,IN,O
15179,688.0,a,DT,O
15180,688.0,violent,JJ,O
15181,688.0,Central,JJ,O
15182,688.0,American,JJ,B-gpe
15183,688.0,street,NN,O
15184,688.0,gang,NN,O
15185,688.0,have,VBP,O
15186,688.0,been,VBN,O
15187,688.0,sent,VBN,O
15188,688.0,to,TO,O
15189,688.0,the,DT,O
15190,688.0,southwestern,JJ,O
15191,688.0,U.S.,NNP,B-geo
15192,688.0,state,NN,O
15193,688.0,of,IN,O
15194,688.0,Arizona,NNP,B-geo
15195,688.0,to,TO,O
15196,688.0,attack,VB,O
15197,688.0,Minuteman,NNP,B-org
15198,688.0,Project,NNP,I-org
15199,688.0,volunteers,NNS,O
15200,688.0,",",",",O
15201,688.0,as,IN,O
15202,688.0,they,PRP,O
15203,688.0,begin,VBP,O
15204,688.0,a,DT,O
15205,688.0,month-long,JJ,O
15206,688.0,campaign,NN,O
15207,688.0,to,TO,O
15208,688.0,help,VB,O
15209,688.0,patrol,VB,O
15210,688.0,the,DT,O
15211,688.0,southern,JJ,O
15212,688.0,U.S.,NNP,B-geo
15213,688.0,border,NN,O
15214,688.0,with,IN,O
15215,688.0,Mexico,NNP,B-geo
15216,688.0,.,.,O
15217,689.0,James,NNP,B-per
15218,689.0,Gilchrist,NNP,I-per
15219,689.0,",",",",O
15220,689.0,a,DT,O
15221,689.0,Minuteman,NNP,B-org
15222,689.0,organizer,NN,O
15223,689.0,frustrated,VBN,O
15224,689.0,by,IN,O
15225,689.0,the,DT,O
15226,689.0,U.S.,NNP,B-geo
15227,689.0,government,NN,O
15228,689.0,'s,POS,O
15229,689.0,failure,NN,O
15230,689.0,to,TO,O
15231,689.0,control,VB,O
15232,689.0,illegal,JJ,O
15233,689.0,immigration,NN,O
15234,689.0,",",",",O
15235,689.0,tells,VBZ,O
15236,689.0,the,DT,O
15237,689.0,Washington,NNP,B-org
15238,689.0,Times,NNP,I-org
15239,689.0,newspaper,NN,O
15240,689.0,that,IN,O
15241,689.0,leaders,NNS,O
15242,689.0,of,IN,O
15243,689.0,Mara,NNP,B-geo
15244,689.0,Salvatrucha,NNP,I-geo
15245,689.0,or,CC,O
15246,689.0,MS-13,NNP,B-geo
15247,689.0,have,VBP,O
15248,689.0,sent,VBN,O
15249,689.0,gang,NN,O
15250,689.0,members,NNS,O
15251,689.0,to,TO,O
15252,689.0,confront,VB,O
15253,689.0,his,PRP$,O
15254,689.0,group,NN,O
15255,689.0,in,IN,O
15256,689.0,Arizona,NNP,B-geo
15257,689.0,.,.,O
15258,690.0,More,JJR,O
15259,690.0,than,IN,O
15260,690.0,"1,000",CD,O
15261,690.0,civilian,JJ,O
15262,690.0,volunteers,NNS,O
15263,690.0,are,VBP,O
15264,690.0,expected,VBN,O
15265,690.0,to,TO,O
15266,690.0,converge,VB,O
15267,690.0,on,IN,O
15268,690.0,the,DT,O
15269,690.0,city,NN,O
15270,690.0,of,IN,O
15271,690.0,Tombstone,NNP,B-tim
15272,690.0,Friday,NNP,I-tim
15273,690.0,to,TO,O
15274,690.0,begin,VB,O
15275,690.0,a,DT,O
15276,690.0,30-day,JJ,O
15277,690.0,border,NN,O
15278,690.0,patrol,NN,O
15279,690.0,.,.,O
15280,691.0,Likewise,RB,O
15281,691.0,",",",",O
15282,691.0,Hispanics,NNS,O
15283,691.0,from,IN,O
15284,691.0,the,DT,O
15285,691.0,National,NNP,B-org
15286,691.0,Alliance,NNP,I-org
15287,691.0,for,IN,I-org
15288,691.0,Human,NNP,I-org
15289,691.0,Rights,NNPS,I-org
15290,691.0,are,VBP,O
15291,691.0,going,VBG,O
15292,691.0,to,TO,O
15293,691.0,Tombstone,VB,O
15294,691.0,to,TO,O
15295,691.0,protest,VB,O
15296,691.0,the,DT,O
15297,691.0,Minuteman,NNP,B-org
15298,691.0,Project,NNP,I-org
15299,691.0,.,.,O
15300,692.0,Last,JJ,O
15301,692.0,year,NN,O
15302,692.0,",",",",O
15303,692.0,"5,00,000",CD,O
15304,692.0,illegal,JJ,O
15305,692.0,aliens,NNS,O
15306,692.0,were,VBD,O
15307,692.0,caught,VBN,O
15308,692.0,in,IN,O
15309,692.0,Arizona,NNP,B-geo
15310,692.0,.,.,O
15311,693.0,MS-13,NNP,B-geo
15312,693.0,runs,VBZ,O
15313,693.0,a,DT,O
15314,693.0,major,JJ,O
15315,693.0,smuggling,NN,O
15316,693.0,operation,NN,O
15317,693.0,on,IN,O
15318,693.0,the,DT,O
15319,693.0,U.S.-Mexico,JJ,O
15320,693.0,border,NN,O
15321,693.0,",",",",O
15322,693.0,running,VBG,O
15323,693.0,drugs,NNS,O
15324,693.0,",",",",O
15325,693.0,weapons,NNS,O
15326,693.0,and,CC,O
15327,693.0,undocumented,JJ,O
15328,693.0,aliens,NNS,O
15329,693.0,from,IN,O
15330,693.0,Central,NNP,B-org
15331,693.0,and,CC,I-org
15332,693.0,South,NNP,I-org
15333,693.0,America,NNP,I-org
15334,693.0,into,IN,O
15335,693.0,the,DT,O
15336,693.0,United,NNP,B-geo
15337,693.0,States,NNPS,I-geo
15338,693.0,.,.,O
15339,694.0,The,DT,O
15340,694.0,World,NNP,B-org
15341,694.0,Bank,NNP,I-org
15342,694.0,has,VBZ,O
15343,694.0,approved,VBN,O
15344,694.0,$,$,O
15345,694.0,257,CD,O
15346,694.0,million,CD,O
15347,694.0,in,IN,O
15348,694.0,loans,NNS,O
15349,694.0,for,IN,O
15350,694.0,business,NN,O
15351,694.0,development,NN,O
15352,694.0,in,IN,O
15353,694.0,Colombia,NNP,B-geo
15354,694.0,and,CC,O
15355,694.0,a,DT,O
15356,694.0,project,NN,O
15357,694.0,designed,VBN,O
15358,694.0,to,TO,O
15359,694.0,improve,VB,O
15360,694.0,the,DT,O
15361,694.0,country,NN,O
15362,694.0,'s,POS,O
15363,694.0,environment,NN,O
15364,694.0,.,.,O
15365,695.0,In,IN,O
15366,695.0,a,DT,O
15367,695.0,statement,NN,O
15368,695.0,issued,VBN,O
15369,695.0,Thursday,NNP,B-tim
15370,695.0,",",",",O
15371,695.0,the,DT,O
15372,695.0,bank,NN,O
15373,695.0,says,VBZ,O
15374,695.0,its,PRP$,O
15375,695.0,board,NN,O
15376,695.0,of,IN,O
15377,695.0,directors,NNS,O
15378,695.0,allocated,VBD,O
15379,695.0,$,$,O
15380,695.0,250,CD,O
15381,695.0,million,CD,O
15382,695.0,to,TO,O
15383,695.0,fund,VB,O
15384,695.0,a,DT,O
15385,695.0,business,NN,O
15386,695.0,productivity,NN,O
15387,695.0,and,CC,O
15388,695.0,efficiency,NN,O
15389,695.0,project,NN,O
15390,695.0,designed,VBN,O
15391,695.0,to,TO,O
15392,695.0,create,VB,O
15393,695.0,businesses,NNS,O
15394,695.0,",",",",O
15395,695.0,improve,VB,O
15396,695.0,their,PRP$,O
15397,695.0,access,NN,O
15398,695.0,to,TO,O
15399,695.0,financing,NN,O
15400,695.0,",",",",O
15401,695.0,and,CC,O
15402,695.0,increase,VB,O
15403,695.0,overall,JJ,O
15404,695.0,productivity,NN,O
15405,695.0,in,IN,O
15406,695.0,Colombia,NNP,B-geo
15407,695.0,.,.,O
15408,696.0,The,DT,O
15409,696.0,Bank,NNP,B-org
15410,696.0,allocated,VBD,O
15411,696.0,another,DT,O
15412,696.0,$,$,O
15413,696.0,7,CD,O
15414,696.0,million,CD,O
15415,696.0,to,TO,O
15416,696.0,Colombia,NNP,B-org
15417,696.0,for,IN,O
15418,696.0,a,DT,O
15419,696.0,sustainable,JJ,O
15420,696.0,development,NN,O
15421,696.0,project,NN,O
15422,696.0,",",",",O
15423,696.0,aimed,VBN,O
15424,696.0,at,IN,O
15425,696.0,reducing,VBG,O
15426,696.0,air,NN,O
15427,696.0,and,CC,O
15428,696.0,water,NN,O
15429,696.0,pollution,NN,O
15430,696.0,",",",",O
15431,696.0,improve,VB,O
15432,696.0,hygiene,NN,O
15433,696.0,and,CC,O
15434,696.0,urban,JJ,O
15435,696.0,environmental,JJ,O
15436,696.0,management,NN,O
15437,696.0,.,.,O
15438,697.0,The,DT,O
15439,697.0,bank,NN,O
15440,697.0,is,VBZ,O
15441,697.0,also,RB,O
15442,697.0,loaning,VBG,O
15443,697.0,El,NNP,B-org
15444,697.0,Salvador,NNP,I-org
15445,697.0,$,$,O
15446,697.0,27,CD,B-tim
15447,697.0,million,CD,O
15448,697.0,to,TO,O
15449,697.0,support,VB,O
15450,697.0,a,DT,O
15451,697.0,poverty,NN,O
15452,697.0,reduction,NN,O
15453,697.0,program,NN,O
15454,697.0,known,VBN,O
15455,697.0,as,IN,O
15456,697.0,Red,NNP,B-org
15457,697.0,Solidaria,NNP,I-org
15458,697.0,",",",",O
15459,697.0,designed,VBN,O
15460,697.0,to,TO,O
15461,697.0,help,VB,O
15462,697.0,the,DT,O
15463,697.0,poorest,JJS,O
15464,697.0,Salvadorans,NNS,B-gpe
15465,697.0,by,IN,O
15466,697.0,improving,VBG,O
15467,697.0,health,NN,O
15468,697.0,",",",",O
15469,697.0,nutrition,NN,O
15470,697.0,and,CC,O
15471,697.0,education,NN,O
15472,697.0,in,IN,O
15473,697.0,the,DT,O
15474,697.0,country,NN,O
15475,697.0,.,.,O
15476,698.0,Italian,JJ,B-gpe
15477,698.0,opposition,NN,O
15478,698.0,politicians,NNS,O
15479,698.0,are,VBP,O
15480,698.0,demanding,VBG,O
15481,698.0,Prime,NNP,B-per
15482,698.0,Minister,NNP,O
15483,698.0,Silvio,NNP,B-per
15484,698.0,Berlusconi,NNP,I-per
15485,698.0,apologize,NN,O
15486,698.0,for,IN,O
15487,698.0,using,VBG,O
15488,698.0,an,DT,O
15489,698.0,obscenity,NN,O
15490,698.0,to,TO,O
15491,698.0,refer,VB,O
15492,698.0,to,TO,O
15493,698.0,anyone,DT,O
15494,698.0,who,WP,O
15495,698.0,would,MD,O
15496,698.0,vote,VB,O
15497,698.0,against,IN,O
15498,698.0,him,PRP,O
15499,698.0,in,IN,O
15500,698.0,Sunday,NNP,B-tim
15501,698.0,'s,POS,O
15502,698.0,election,NN,O
15503,698.0,.,.,O
15504,699.0,During,IN,O
15505,699.0,a,DT,O
15506,699.0,speech,NN,O
15507,699.0,to,TO,O
15508,699.0,a,DT,O
15509,699.0,group,NN,O
15510,699.0,of,IN,O
15511,699.0,shopkeepers,NNS,O
15512,699.0,Tuesday,NNP,B-tim
15513,699.0,",",",",O
15514,699.0,Mr.,NNP,B-per
15515,699.0,Berlusconi,NNP,I-per
15516,699.0,used,VBD,O
15517,699.0,a,DT,O
15518,699.0,word,NN,O
15519,699.0,regarded,VBN,O
15520,699.0,by,IN,O
15521,699.0,many,JJ,O
15522,699.0,as,IN,O
15523,699.0,an,DT,O
15524,699.0,obscenity,NN,O
15525,699.0,and,CC,O
15526,699.0,by,IN,O
15527,699.0,others,NNS,O
15528,699.0,as,IN,O
15529,699.0,an,DT,O
15530,699.0,insult,NN,O
15531,699.0,.,.,O
15532,700.0,He,PRP,O
15533,700.0,said,VBD,O
15534,700.0,using,VBG,O
15535,700.0,such,JJ,O
15536,700.0,language,NN,O
15537,700.0,was,VBD,O
15538,700.0,rough,JJ,O
15539,700.0,but,CC,O
15540,700.0,effective,JJ,O
15541,700.0,.,.,O
15542,701.0,The,DT,O
15543,701.0,remark,NN,O
15544,701.0,came,VBD,O
15545,701.0,a,DT,O
15546,701.0,day,NN,O
15547,701.0,after,IN,O
15548,701.0,Mr.,NNP,B-per
15549,701.0,Berlusconi,NNP,I-per
15550,701.0,traded,VBD,O
15551,701.0,insults,NNS,O
15552,701.0,in,IN,O
15553,701.0,a,DT,O
15554,701.0,political,JJ,O
15555,701.0,debate,NN,O
15556,701.0,with,IN,O
15557,701.0,his,PRP$,O
15558,701.0,chief,JJ,O
15559,701.0,political,JJ,O
15560,701.0,rival,NN,O
15561,701.0,",",",",O
15562,701.0,center-left,JJ,O
15563,701.0,leader,NN,O
15564,701.0,Romano,NNP,B-per
15565,701.0,Prodi,NNP,I-per
15566,701.0,.,.,O
15567,702.0,Both,DT,O
15568,702.0,candidates,NNS,O
15569,702.0,assailed,VBD,O
15570,702.0,the,DT,O
15571,702.0,other,NN,O
15572,702.0,'s,POS,O
15573,702.0,fiscal,JJ,O
15574,702.0,policies,NNS,O
15575,702.0,",",",",O
15576,702.0,with,IN,O
15577,702.0,Mr.,NNP,B-per
15578,702.0,Berlusconi,NNP,I-per
15579,702.0,calling,VBG,O
15580,702.0,Prodi,NNP,B-per
15581,702.0,a,DT,O
15582,702.0,"""",``,O
15583,702.0,useful,JJ,O
15584,702.0,idiot,NN,O
15585,702.0,"""",``,O
15586,702.0,and,CC,O
15587,702.0,Prodi,NNP,B-per
15588,702.0,saying,VBG,O
15589,702.0,the,DT,O
15590,702.0,prime,JJ,O
15591,702.0,minister,NN,O
15592,702.0,is,VBZ,O
15593,702.0,like,IN,O
15594,702.0,a,DT,O
15595,702.0,"""",``,O
15596,702.0,drunkard,NN,O
15597,702.0,clinging,VBG,O
15598,702.0,to,TO,O
15599,702.0,a,DT,O
15600,702.0,lamppost,NN,O
15601,702.0,.,.,O
15602,702.0,"""",``,O
15603,703.0,Voters,NNS,O
15604,703.0,go,VBP,O
15605,703.0,to,TO,O
15606,703.0,the,DT,O
15607,703.0,polls,NNS,O
15608,703.0,Sunday,NNP,B-tim
15609,703.0,and,CC,O
15610,703.0,Monday,NNP,B-tim
15611,703.0,to,TO,O
15612,703.0,choose,VB,O
15613,703.0,a,DT,O
15614,703.0,new,JJ,O
15615,703.0,government,NN,O
15616,703.0,.,.,O
15617,704.0,Polls,NNS,O
15618,704.0,show,VBP,O
15619,704.0,many,NN,O
15620,704.0,of,IN,O
15621,704.0,the,DT,O
15622,704.0,voters,NNS,O
15623,704.0,are,VBP,O
15624,704.0,undecided,JJ,O
15625,704.0,.,.,O
15626,705.0,Iraqi,JJ,B-gpe
15627,705.0,police,NNS,O
15628,705.0,say,VBP,O
15629,705.0,a,DT,O
15630,705.0,roadside,NN,O
15631,705.0,bombing,NN,O
15632,705.0,in,IN,O
15633,705.0,Baghdad,NNP,B-geo
15634,705.0,Saturday,NNP,B-tim
15635,705.0,killed,VBD,O
15636,705.0,at,IN,O
15637,705.0,least,JJS,O
15638,705.0,two,CD,O
15639,705.0,people,NNS,O
15640,705.0,who,WP,O
15641,705.0,were,VBD,O
15642,705.0,taking,VBG,O
15643,705.0,part,NN,O
15644,705.0,in,IN,O
15645,705.0,a,DT,O
15646,705.0,Shi'ite,NNP,B-geo
15647,705.0,Muslim,NNP,I-geo
15648,705.0,religious,JJ,O
15649,705.0,procession,NN,O
15650,705.0,.,.,O
15651,706.0,The,DT,O
15652,706.0,attack,NN,O
15653,706.0,",",",",O
15654,706.0,in,IN,O
15655,706.0,the,DT,O
15656,706.0,New,NNP,B-org
15657,706.0,Baghdad,NNP,I-org
15658,706.0,district,NN,O
15659,706.0,",",",",O
15660,706.0,also,RB,O
15661,706.0,wounded,VBD,O
15662,706.0,eight,CD,O
15663,706.0,others,NNS,O
15664,706.0,.,.,O
15665,707.0,Iraqi,JJ,B-gpe
15666,707.0,authorities,NNS,O
15667,707.0,have,VBP,O
15668,707.0,boosted,VBN,O
15669,707.0,security,NN,O
15670,707.0,measures,NNS,O
15671,707.0,as,IN,O
15672,707.0,hundreds,NNS,O
15673,707.0,of,IN,O
15674,707.0,thousands,NNS,O
15675,707.0,of,IN,O
15676,707.0,Shi'ite,NNP,B-org
15677,707.0,pilgrims,NNS,O
15678,707.0,flock,VBP,O
15679,707.0,to,TO,O
15680,707.0,Iraq,NNP,B-geo
15681,707.0,'s,POS,O
15682,707.0,holy,JJ,O
15683,707.0,shrine,JJ,O
15684,707.0,city,NN,O
15685,707.0,of,IN,O
15686,707.0,Karbala,NNP,B-geo
15687,707.0,for,IN,O
15688,707.0,the,DT,O
15689,707.0,solemn,JJ,O
15690,707.0,Ashura,NNP,B-eve
15691,707.0,holiday,NN,O
15692,707.0,.,.,O
15693,708.0,Worshipers,NNS,O
15694,708.0,travel,VBP,O
15695,708.0,to,TO,O
15696,708.0,the,DT,O
15697,708.0,shrine,NN,O
15698,708.0,each,DT,B-tim
15699,708.0,year,NN,O
15700,708.0,to,TO,O
15701,708.0,mourn,VB,O
15702,708.0,the,DT,O
15703,708.0,seventh-century,JJ,O
15704,708.0,killing,NN,O
15705,708.0,of,IN,O
15706,708.0,the,DT,O
15707,708.0,grandson,NN,O
15708,708.0,of,IN,O
15709,708.0,the,DT,O
15710,708.0,Prophet,NNP,B-per
15711,708.0,Muhammad,NNP,I-per
15712,708.0,.,.,O
15713,709.0,Several,JJ,O
15714,709.0,pilgrims,NNS,O
15715,709.0,were,VBD,O
15716,709.0,killed,VBN,O
15717,709.0,earlier,RBR,O
15718,709.0,this,DT,O
15719,709.0,week,NN,O
15720,709.0,in,IN,O
15721,709.0,a,DT,O
15722,709.0,spate,NN,O
15723,709.0,of,IN,O
15724,709.0,attacks,NNS,O
15725,709.0,targeting,VBG,O
15726,709.0,worshipers,NNS,O
15727,709.0,.,.,O
15728,710.0,On,IN,O
15729,710.0,Friday,NNP,B-tim
15730,710.0,",",",",O
15731,710.0,a,DT,O
15732,710.0,roadside,NN,O
15733,710.0,bomb,NN,O
15734,710.0,blast,NN,O
15735,710.0,killed,VBD,O
15736,710.0,at,IN,O
15737,710.0,least,JJS,O
15738,710.0,six,CD,O
15739,710.0,Shi'ites,NNS,O
15740,710.0,in,IN,O
15741,710.0,the,DT,O
15742,710.0,eastern,JJ,B-geo
15743,710.0,Baghdad,NNP,I-geo
15744,710.0,district,NN,O
15745,710.0,of,IN,O
15746,710.0,Sadr,NNP,B-geo
15747,710.0,City,NNP,I-geo
15748,710.0,.,.,O
15749,711.0,Other,JJ,O
15750,711.0,attacks,NNS,O
15751,711.0,this,DT,O
15752,711.0,week,NN,O
15753,711.0,in,IN,O
15754,711.0,the,DT,O
15755,711.0,city,NN,O
15756,711.0,of,IN,O
15757,711.0,Mosul,NNP,B-geo
15758,711.0,targeted,VBD,O
15759,711.0,the,DT,O
15760,711.0,Christian,JJ,O
15761,711.0,minority,NN,O
15762,711.0,as,IN,O
15763,711.0,they,PRP,O
15764,711.0,celebrated,VBD,O
15765,711.0,Christmas,NNP,B-eve
15766,711.0,.,.,O
15767,712.0,Are,VBP,O
15768,712.0,the,DT,O
15769,712.0,streets,NNS,O
15770,712.0,in,IN,O
15771,712.0,America,NNP,B-geo
15772,712.0,really,RB,O
15773,712.0,paved,VBD,O
15774,712.0,with,IN,O
15775,712.0,gold,NN,O
15776,712.0,?,.,O
15777,713.0,Moses,NNPS,B-per
15778,713.0,Bittok,NNP,I-per
15779,713.0,probably,RB,O
15780,713.0,thinks,VBZ,O
15781,713.0,so,RB,O
15782,713.0,.,.,O
15783,714.0,Mr.,NNP,B-per
15784,714.0,Bittok,NNP,I-per
15785,714.0,",",",",O
15786,714.0,who,WP,O
15787,714.0,immigrated,VBD,O
15788,714.0,from,IN,O
15789,714.0,Kenya,NNP,B-geo
15790,714.0,to,TO,O
15791,714.0,the,DT,O
15792,714.0,United,NNP,B-geo
15793,714.0,States,NNPS,I-geo
15794,714.0,",",",",O
15795,714.0,learned,VBD,O
15796,714.0,last,JJ,O
15797,714.0,week,NN,O
15798,714.0,he,PRP,O
15799,714.0,had,VBD,O
15800,714.0,a,DT,O
15801,714.0,winning,NN,O
15802,714.0,ticket,NN,O
15803,714.0,worth,JJ,O
15804,714.0,nearly,RB,O
15805,714.0,$,$,O
15806,714.0,2,CD,O
15807,714.0,million,CD,O
15808,714.0,from,IN,O
15809,714.0,an,DT,O
15810,714.0,Iowa,NNP,B-geo
15811,714.0,lottery,NN,O
15812,714.0,.,.,O
15813,715.0,And,CC,O
15814,715.0,get,VB,O
15815,715.0,this,DT,O
15816,715.0,-,:,O
15817,715.0,he,PRP,O
15818,715.0,realized,VBD,O
15819,715.0,he,PRP,O
15820,715.0,had,VBD,O
15821,715.0,won,VBN,O
15822,715.0,shortly,RB,O
15823,715.0,after,IN,O
15824,715.0,taking,VBG,O
15825,715.0,the,DT,O
15826,715.0,oath,NN,O
15827,715.0,of,IN,O
15828,715.0,U.S.,NNP,B-org
15829,715.0,citizenship,NN,O
15830,715.0,.,.,O
15831,716.0,As,IN,O
15832,716.0,he,PRP,O
15833,716.0,cashed,VBD,O
15834,716.0,in,IN,O
15835,716.0,his,PRP$,O
15836,716.0,ticket,NN,O
15837,716.0,",",",",O
15838,716.0,Mr.,NNP,B-per
15839,716.0,Bittok,NNP,I-per
15840,716.0,said,VBD,O
15841,716.0,-,:,O
15842,716.0,quote,NN,O
15843,716.0,-,:,O
15844,716.0,"""",``,O
15845,716.0,It,PRP,O
15846,716.0,'s,VBZ,O
15847,716.0,almost,RB,O
15848,716.0,like,IN,O
15849,716.0,you,PRP,O
15850,716.0,adopted,VBD,O
15851,716.0,a,DT,O
15852,716.0,country,NN,O
15853,716.0,and,CC,O
15854,716.0,they,PRP,O
15855,716.0,netted,VBD,O
15856,716.0,you,PRP,O
15857,716.0,$,$,O
15858,716.0,1.8,CD,O
15859,716.0,million,CD,O
15860,716.0,dollars,NNS,O
15861,716.0,.,.,O
15862,716.0,"""",``,O
15863,717.0,He,PRP,O
15864,717.0,added,VBD,O
15865,717.0,that,IN,O
15866,717.0,something,DT,O
15867,717.0,like,IN,O
15868,717.0,this,DT,O
15869,717.0,can,MD,O
15870,717.0,only,RB,O
15871,717.0,happen,VB,O
15872,717.0,in,IN,O
15873,717.0,America,NNP,B-geo
15874,717.0,.,.,O
15875,718.0,A,DT,O
15876,718.0,top,JJ,O
15877,718.0,Japanese,JJ,B-gpe
15878,718.0,official,NN,O
15879,718.0,is,VBZ,O
15880,718.0,calling,VBG,O
15881,718.0,for,IN,O
15882,718.0,U.N.,NNP,B-org
15883,718.0,economic,JJ,O
15884,718.0,sanctions,NNS,O
15885,718.0,against,IN,O
15886,718.0,North,NNP,B-geo
15887,718.0,Korea,NNP,B-gpe
15888,718.0,if,IN,O
15889,718.0,Pyongyang,NNP,B-gpe
15890,718.0,tests,VBZ,O
15891,718.0,a,DT,O
15892,718.0,nuclear,JJ,O
15893,718.0,device,NN,O
15894,718.0,.,.,O
15895,719.0,Shinzo,NNP,B-per
15896,719.0,Abe,NNP,I-per
15897,719.0,",",",",O
15898,719.0,acting,VBG,O
15899,719.0,secretary,NN,O
15900,719.0,general,NN,O
15901,719.0,of,IN,O
15902,719.0,Japan,NNP,B-gpe
15903,719.0,'s,POS,O
15904,719.0,ruling,NN,O
15905,719.0,Liberal,NNP,B-org
15906,719.0,Democratic,NNP,I-org
15907,719.0,Party,NNP,I-org
15908,719.0,",",",",O
15909,719.0,said,VBD,O
15910,719.0,Sunday,NNP,B-tim
15911,719.0,that,IN,O
15912,719.0,it,PRP,O
15913,719.0,would,MD,O
15914,719.0,be,VB,O
15915,719.0,"""",``,O
15916,719.0,unthinkable,JJ,O
15917,719.0,"""",``,O
15918,719.0,for,IN,O
15919,719.0,Tokyo,NNP,B-gpe
15920,719.0,to,TO,O
15921,719.0,do,VB,O
15922,719.0,nothing,NN,O
15923,719.0,should,MD,O
15924,719.0,North,NNP,B-geo
15925,719.0,Korea,NNP,B-gpe
15926,719.0,conduct,VB,O
15927,719.0,such,JJ,O
15928,719.0,a,DT,O
15929,719.0,test,NN,O
15930,719.0,.,.,O
15931,720.0,U.S.,NNP,B-gpe
15932,720.0,officials,NNS,O
15933,720.0,have,VBP,O
15934,720.0,warned,VBN,O
15935,720.0,that,IN,O
15936,720.0,North,NNP,B-geo
15937,720.0,Korea,NNP,B-gpe
15938,720.0,may,MD,O
15939,720.0,be,VB,O
15940,720.0,preparing,VBG,O
15941,720.0,for,IN,O
15942,720.0,a,DT,O
15943,720.0,nuclear,JJ,O
15944,720.0,test,NN,O
15945,720.0,",",",",O
15946,720.0,citing,VBG,O
15947,720.0,satellite,NN,O
15948,720.0,photos,NNS,O
15949,720.0,they,PRP,O
15950,720.0,say,VBP,O
15951,720.0,show,VB,O
15952,720.0,suspicious,JJ,O
15953,720.0,activity,NN,O
15954,720.0,near,IN,O
15955,720.0,the,DT,O
15956,720.0,coastal,JJ,O
15957,720.0,town,NN,O
15958,720.0,of,IN,O
15959,720.0,Kilju,NNP,B-geo
15960,720.0,.,.,O
15961,721.0,Interviewed,VBN,O
15962,721.0,on,IN,O
15963,721.0,the,DT,O
15964,721.0,television,NN,O
15965,721.0,program,NN,O
15966,721.0,Fox,NNP,B-org
15967,721.0,News,NNP,I-org
15968,721.0,Sunday,NNP,B-tim
15969,721.0,",",",",O
15970,722.0,U.S.,NNP,B-gpe
15971,722.0,National,NNP,B-org
15972,722.0,Security,NNP,I-org
15973,722.0,Adviser,NNP,I-org
15974,722.0,Stephen,NNP,B-per
15975,722.0,Hadley,NNP,I-per
15976,722.0,said,VBD,O
15977,722.0,a,DT,O
15978,722.0,nuclear,JJ,O
15979,722.0,test,NN,O
15980,722.0,would,MD,O
15981,722.0,be,VB,O
15982,722.0,an,DT,O
15983,722.0,act,NN,O
15984,722.0,of,IN,O
15985,722.0,defiance,NN,O
15986,722.0,",",",",O
15987,722.0,and,CC,O
15988,722.0,prompt,VB,O
15989,722.0,Washington,NNP,B-gpe
15990,722.0,and,CC,O
15991,722.0,its,PRP$,O
15992,722.0,allies,NNS,O
15993,722.0,to,TO,O
15994,722.0,discuss,VB,O
15995,722.0,new,JJ,O
15996,722.0,steps,NNS,O
15997,722.0,to,TO,O
15998,722.0,punish,VB,O
15999,722.0,the,DT,O
16000,722.0,North,JJ,B-geo
16001,722.0,Korean,JJ,B-gpe
16002,722.0,government,NN,O
16003,722.0,.,.,O
16004,723.0,North,NNP,B-geo
16005,723.0,Korea,NNP,B-gpe
16006,723.0,has,VBZ,O
16007,723.0,warned,VBN,O
16008,723.0,that,IN,O
16009,723.0,it,PRP,O
16010,723.0,will,MD,O
16011,723.0,consider,VB,O
16012,723.0,any,DT,O
16013,723.0,sanctions,NNS,O
16014,723.0,imposed,VBN,O
16015,723.0,against,IN,O
16016,723.0,it,PRP,O
16017,723.0,a,DT,O
16018,723.0,declaration,NN,O
16019,723.0,of,IN,O
16020,723.0,war,NN,O
16021,723.0,.,.,O
16022,724.0,Authorities,NNS,O
16023,724.0,in,IN,O
16024,724.0,Iraq,NNP,B-geo
16025,724.0,say,VBP,O
16026,724.0,a,DT,O
16027,724.0,car,NN,O
16028,724.0,bomb,NN,O
16029,724.0,exploded,VBD,O
16030,724.0,in,IN,O
16031,724.0,central,JJ,O
16032,724.0,Baghdad,NNP,B-geo
16033,724.0,early,JJ,O
16034,724.0,Monday,NNP,B-tim
